customer_id,age,gender,city,department,latitude,longitude,income_bracket,occupation,education_level,marital_status,household_size,acquisition_channel,customer_segment,savings_account,credit_card,personal_loan,investment_account,insurance_product,active_products,app_logins_frequency,feature_usage_diversity,bill_payment_user,auto_savings_enabled,credit_utilization_ratio,international_transactions,failed_transactions,tx_count,avg_tx_value,total_tx_volume,first_tx,last_tx,base_satisfaction,tx_satisfaction,product_satisfaction,satisfaction_score,nps_score,last_survey_date,support_tickets_count,resolved_tickets_ratio,app_store_rating,feedback_sentiment,feature_requests,complaint_topics,clv_segment,monthly_transaction_count,average_transaction_value,total_transaction_volume,transaction_frequency,last_transaction_date,preferred_transaction_type,first_transaction_date,weekend_transaction_ratio,avg_daily_transactions,customer_tenure,churn_probability,customer_lifetime_value
65483594,60,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Mechanic,Bachelor,Single,2,Paid Ad,inactive,TRUE,FALSE,TRUE,TRUE,FALSE,2,26,4,TRUE,FALSE,,0,0,11,538977.2727,5928750,1/6/23,10/31/23,6.371294748,0.055,0.6,3,-48,8/17/23,2,0.5,4,Positive,"Savings goals, Cryptocurrency trading",Account security,Bronze,2.111111111,493742.1053,9381100,0.057575758,12/28/23,Withdrawal,1/6/23,0.263157895,0.057575758,11.03333333,0.396020791,15400908.46
67973963,60,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Artist,Bachelor,Divorced,3,Organic,regular,TRUE,TRUE,FALSE,TRUE,FALSE,2,26,0,TRUE,FALSE,0.413286369,1,0,13,4925919.231,64036950,3/11/23,12/26/23,8.832426986,0.065,0.6,5,-7,11/6/23,0,0,4,Positive,,Customer service,Silver,2.909090909,5290212.5,169286800,0.104918033,12/8/23,Transfer,3/11/23,0.25,0.104918033,10.86666667,0.351576346,245921382.7
96809808,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Security Guard,Master,Single,5,Referral,occasional,TRUE,TRUE,FALSE,TRUE,TRUE,4,11,4,TRUE,FALSE,0.31920099,0,0,48,1515379.167,72738200,1/4/23,12/25/23,8.078977292,0.24,0.8,4,-29,6/2/23,0,0,4,Positive,International transfers,App performance,Gold,1.8,8242852.778,148371350,0.056782334,12/19/23,Payment,1/4/23,0.166666667,0.056782334,10.9,0.300472864,180052077
44381012,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Nurse,High School,Married,2,Organic,regular,TRUE,TRUE,FALSE,TRUE,FALSE,1,15,0,TRUE,FALSE,0.187958089,0,0,112,4661704.464,522110900,1/4/23,12/29/23,7.519025187,0.56,0.6,4,-25,12/30/23,0,0,5,Positive,"Cryptocurrency trading, Savings goals",Account security,Platinum,1.5,392833.3333,4714000,0.034682081,12/22/23,Withdrawal,1/4/23,0.083333333,0.034682081,11.76666667,0.443782044,1152233382
56177493,60,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Police Officer,High School,Single,4,Organic,inactive,TRUE,FALSE,FALSE,FALSE,FALSE,1,30,0,FALSE,TRUE,,2,0,16,401075,6417200,1/8/23,12/20/23,7.576340298,0.08,0.2,4,-27,4/3/23,2,1,4.5,Positive,"Cryptocurrency trading, Savings goals",,Bronze,1.545454545,1540397.059,26186750,0.049418605,12/18/23,Transfer,1/8/23,0.176470588,0.049418605,11.83333333,0.418858405,16322793.29
29700949,59,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Lawyer,Bachelor,Divorced,2,Organic,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,2,22,3,TRUE,FALSE,0.256846916,0,0,17,1749947.059,29749100,1/28/23,12/8/23,8.634631283,0.085,0.4,4,-42,1/8/23,1,1,3.5,Neutral,"Mobile check deposit, International transfers",Customer service,Silver,2.444444444,4901620.455,107835650,0.067073171,12/29/23,Payment,1/28/23,0.409090909,0.067073171,10.93333333,0.376064991,77308276.66
26030935,60,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Musician,High School,Married,3,Organic,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,3,15,2,TRUE,FALSE,0.483421986,0,0,11,1838436.364,20222800,4/5/23,12/29/23,7.840652447,0.055,0.6,4,-32,9/2/23,0,0,4,Positive,,Account security,Silver,1.833333333,521950,5741450,0.05,8/29/23,Payment,4/5/23,0.272727273,0.05,11.4,0.343782044,94251042.84
61027167,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Accountant,High School,Single,1,Referral,occasional,TRUE,FALSE,TRUE,FALSE,TRUE,1,15,4,TRUE,FALSE,,0,0,27,1742666.667,47052000,1/7/23,12/3/23,7.253732244,0.135,0.6,4,-35,10/26/23,0,0,5,Positive,,,Silver,1.4,608828.5714,8523600,0.042042042,12/16/23,Transfer,1/7/23,0.142857143,0.042042042,11.53333333,0.443782044,112044373.1
51852128,59,Male,Medellin,Antioquia,5.0743694,-75.5081167,Medium,Journalist,High School,Single,2,Referral,occasional,TRUE,FALSE,FALSE,TRUE,TRUE,2,15,3,TRUE,FALSE,,0,1,88,1605391.477,141274450,1/6/23,12/27/23,8.004273524,0.44,0.6,4,-30,12/17/23,0,0,3.5,Neutral,,,Gold,1.875,4436350,66545250,0.044378698,12/12/23,Transfer,1/6/23,0.466666667,0.044378698,11.83333333,0.390014538,337214402.1
38613856,60,Male,Medellin,Antioquia,5.0743694,-75.5081167,High,Farmer,High School,Single,4,Paid Ad,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,44,2,FALSE,TRUE,0.410919663,0,0,43,1572311.628,67609400,1/9/23,12/22/23,7.332728879,0.215,0.4,4,-28,2/18/23,1,1,3.5,Neutral,Cryptocurrency trading,,Gold,5.25,1653788.095,104188650,0.176470588,12/29/23,Transfer,1/9/23,0.253968254,0.176470588,11.9,0.407625705,180001922.6
26948452,59,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,Low,Electrician,High School,Married,5,Partnership,regular,TRUE,TRUE,FALSE,FALSE,FALSE,5,19,0,TRUE,TRUE,0.619894047,2,0,24,3587135.417,86091250,1/11/23,12/11/23,8.370546748,0.12,0.4,4,-28,2/8/23,1,1,4,Positive,,Customer service,Platinum,1.571428571,3472295.455,38195250,0.041825095,11/6/23,Transfer,1/11/23,0.363636364,0.041825095,10.53333333,0.231451985,236490441.6
17249127,60,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Doctor,High School,Single,5,Organic,power,TRUE,FALSE,FALSE,FALSE,FALSE,1,22,2,FALSE,TRUE,,1,0,23,12083021.74,277909500,1/12/23,12/7/23,8.855876046,0.115,0.2,5,3,6/1/23,0,0,4.5,Positive,,Transaction issues,Platinum,3.454545455,570073.6842,21662800,0.106145251,12/28/23,Payment,1/12/23,0.157894737,0.106145251,11.96666667,0.407610275,583369056
26686312,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Salesperson,High School,Married,2,Referral,regular,TRUE,FALSE,TRUE,FALSE,FALSE,1,59,2,FALSE,TRUE,,0,0,10,6504660,65046600,4/29/23,12/23/23,8.737275852,0.05,0.4,4,-32,7/11/23,2,1,4,Positive,"Savings goals, Budgeting tools",Customer service,Silver,1.428571429,584660,5846600,0.0390625,11/17/23,Deposit,4/29/23,0.2,0.0390625,9.933333333,0.398011853,261327757.4
19346282,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Waiter,Bachelor,Married,4,Paid Ad,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,1,22,1,TRUE,FALSE,,0,0,26,1378773.077,35848100,1/4/23,12/25/23,7.389466117,0.13,0.2,4,-35,8/6/23,2,1,4,Positive,,App performance,Gold,1.444444444,1568765.385,20393950,0.038235294,12/26/23,Transfer,1/4/23,0.153846154,0.038235294,11.43333333,0.429832498,93142456.25
35861356,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Journalist,High School,Single,4,Organic,power,TRUE,TRUE,FALSE,FALSE,TRUE,2,22,3,TRUE,TRUE,0.379350721,1,0,140,12254808.57,1715673200,1/5/23,12/29/23,8.753463201,0.7,0.6,5,-10,7/22/23,1,1,5,Positive,"Budgeting tools, Mobile check deposit",Account security,Platinum,1.2,459662.5,5515950,0.0375,11/27/23,Transfer,1/5/23,0.25,0.0375,11.73333333,0.353842769,3126137875
65483633,59,Male,Ibague,Tolima,4.4386033,-75.2108857,High,Teacher,Bachelor,Divorced,5,Referral,power,TRUE,TRUE,TRUE,TRUE,FALSE,1,48,5,TRUE,TRUE,0.43396989,0,0,16,9817043.75,157072700,1/20/23,12/17/23,6.831373034,0.08,0.8,4,-24,4/14/23,0,0,4,Positive,"Mobile check deposit, Budgeting tools",,Platinum,4.666666667,4454125.893,249431050,0.155988858,12/29/23,Transfer,1/20/23,0.25,0.155988858,11.96666667,0.401849678,412524716.1
51852146,59,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Low,Engineer,High School,Married,2,Paid Ad,power,TRUE,TRUE,FALSE,FALSE,FALSE,3,37,3,TRUE,TRUE,0.283756848,1,0,103,12755402.91,1313806500,1/6/23,12/21/23,7.432864713,0.515,0.4,4,-27,4/20/23,2,1,4.5,Positive,,,Platinum,2,1585602.778,28540850,0.058631922,12/16/23,Transfer,1/6/23,0.388888889,0.058631922,10.66666667,0.308501599,2355507973
70726516,60,Female,Cartagena,Bolivar,10.3873369,-75.5196631,High,Teacher,Master,Married,1,Organic,inactive,TRUE,FALSE,TRUE,FALSE,FALSE,4,33,3,TRUE,FALSE,,0,1,11,580150,6381650,1/23/23,12/26/23,5.436169515,0.055,0.4,3,-53,10/25/23,0,0,5,Positive,Savings goals,,Bronze,10.16666667,1911641.803,233220300,0.339832869,12/29/23,Transfer,1/23/23,0.229508197,0.339832869,11.96666667,0.287972602,21535145.07
59323257,60,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Teacher,Bachelor,Divorced,6,Organic,power,TRUE,TRUE,TRUE,TRUE,TRUE,1,19,5,TRUE,FALSE,0.022970755,0,0,32,13558123.44,433859950,1/6/23,12/27/23,7.036321051,0.16,1,4,-31,6/6/23,0,0,4.5,Positive,,Customer service,Platinum,2.1,1407430.952,29556050,0.063444109,12/20/23,Transfer,1/6/23,0.523809524,0.063444109,11.33333333,0.435219492,569468381.2
86455170,60,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Mechanic,High School,Married,1,Referral,regular,FALSE,TRUE,FALSE,FALSE,FALSE,2,11,0,TRUE,FALSE,0.536201742,0,0,28,3964567.857,111007900,1/18/23,11/11/23,7.252665797,0.14,0.2,4,-27,6/26/23,2,1,4,Positive,Savings goals,,Platinum,2.181818182,1404143.75,33699450,0.068376068,12/25/23,Payment,1/18/23,0.375,0.068376068,11.83333333,0.40424037,254659764.5
75576194,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Nurse,Master,Married,4,Referral,power,TRUE,TRUE,FALSE,FALSE,FALSE,1,11,1,TRUE,FALSE,0.279899523,0,0,43,13599188.37,584765100,1/5/23,12/23/23,8.477881165,0.215,0.4,4,-29,12/23/23,0,0,4,Positive,"Budgeting tools, Savings goals",,Platinum,1.272727273,1369796.429,19177150,0.041420118,12/27/23,Payment,1/5/23,0.214285714,0.041420118,11.33333333,0.450472864,1106334161
46216069,60,Other,Medellin,Antioquia,5.0743694,-75.5081167,High,Waiter,High School,Married,1,Partnership,regular,TRUE,TRUE,FALSE,TRUE,FALSE,1,22,4,TRUE,TRUE,0.293914199,1,0,25,4170670,104266750,1/7/23,12/27/23,6.851762038,0.125,0.6,4,-15,4/2/23,1,1,5,Positive,,,Gold,2.909090909,1911554.688,61169750,0.1,12/9/23,Payment,1/7/23,0.28125,0.1,11.33333333,0.429832498,225904603.1
96416646,60,Female,Cucuta,Norte,7.8971458,-72.5080387,Medium,Programmer,Bachelor,Married,2,Referral,occasional,TRUE,TRUE,FALSE,FALSE,FALSE,1,30,3,FALSE,FALSE,0.296174067,0,0,47,1437378.723,67556800,1/6/23,12/29/23,8.176567396,0.235,0.4,4,-28,11/14/23,2,1,3.5,Neutral,Mobile check deposit,,Silver,1.222222222,4918595.455,54104550,0.031518625,12/22/23,Transfer,1/6/23,0.181818182,0.031518625,11.86666667,0.418858405,175875528.6
85537672,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Plumber,High School,Single,4,Organic,power,TRUE,TRUE,TRUE,FALSE,FALSE,1,30,7,TRUE,FALSE,0.399948856,1,0,15,16046113.33,240691700,1/22/23,12/26/23,7.296508422,0.075,0.6,4,-32,7/24/23,2,1,4,Positive,,,Gold,1.3,614684.6154,7990900,0.040123457,12/28/23,Payment,1/22/23,0.307692308,0.040123457,10.83333333,0.418858405,388261693.4
10171277,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Electrician,High School,Married,8,Referral,power,TRUE,TRUE,FALSE,FALSE,TRUE,2,11,2,FALSE,TRUE,0.214641336,0,0,13,18442915.38,239757900,1/7/23,12/6/23,7.93795438,0.065,0.6,4,-26,2/27/23,2,0.5,4.5,Positive,,,Platinum,1.833333333,3808554.545,41894100,0.035031847,11/26/23,Payment,1/7/23,0.272727273,0.035031847,11.56666667,0.40424037,427575683.3
75576205,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Very High,Programmer,Master,Single,1,Organic,regular,TRUE,TRUE,FALSE,FALSE,TRUE,1,33,4,FALSE,FALSE,0.23193713,0,0,43,4573119.767,196644150,1/12/23,12/29/23,7.751857095,0.215,0.6,4,-32,7/13/23,1,1,4.5,Positive,"Savings goals, Budgeting tools",Account security,Platinum,1.363636364,5369406.667,80541100,0.053003534,11/3/23,Transfer,1/12/23,0.333333333,0.053003534,11.3,0.411982874,530205043.7
88814477,60,Male,Pereira,Risaralda,4.7854606,-75.788322,High,Waiter,Bachelor,Divorced,3,Paid Ad,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,4,48,1,FALSE,FALSE,0.49345661,0,0,12,1737591.667,20851100,1/5/23,12/4/23,8.147119836,0.06,0.6,4,-30,1/1/23,0,0,3.5,Neutral,"International transfers, Budgeting tools",,Platinum,2.625,1982542.857,41633400,0.06402439,11/28/23,Transfer,1/5/23,0.238095238,0.06402439,11.96666667,0.255617185,53331260.24
47526801,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Very High,Security Guard,PhD,Married,7,Organic,inactive,TRUE,TRUE,FALSE,TRUE,FALSE,2,15,3,TRUE,TRUE,0.189081078,1,0,17,440950,7496150,1/6/23,12/24/23,7.217649421,0.085,0.6,4,-30,1/12/23,0,0,5,Positive,Cryptocurrency trading,,Bronze,2.818181818,1873051.613,58064600,0.092537313,12/23/23,Transfer,1/6/23,0.193548387,0.092537313,11.36666667,0.393782044,21209081.21
39007126,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Very High,Real Estate Agent,Master,Married,1,Organic,regular,TRUE,TRUE,TRUE,TRUE,FALSE,3,15,7,TRUE,FALSE,0.093330365,1,0,13,3576292.308,46491800,1/4/23,10/7/23,7.881938142,0.065,0.8,4,-17,6/21/23,1,1,4,Positive,,Account security,Platinum,1.625,3939742.308,51216650,0.039274924,12/24/23,Payment,1/4/23,0.230769231,0.039274924,11.2,0.340014538,106118095.1
75576225,59,Female,Sincelejo,Sucre,9.2973386,-75.3926601,High,Veterinarian,Bachelor,Married,1,Organic,inactive,TRUE,FALSE,FALSE,TRUE,TRUE,4,26,2,TRUE,TRUE,,1,0,11,804822.7273,8853050,2/15/23,12/17/23,7.720788633,0.055,0.6,4,-27,6/22/23,0,0,4,Positive,,,Silver,40.66666667,1554034.734,758368950,1.363128492,12/28/23,Transfer,2/15/23,0.256147541,1.363128492,11.96666667,0.270031062,28176681.22
67449772,59,Male,Barranquilla,Atlantico,11.0101922,-74.8231794,Medium,Veterinarian,Bachelor,Married,7,Organic,regular,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,3,FALSE,FALSE,,1,1,14,6173714.286,86432000,1/26/23,11/25/23,9.799262609,0.07,0.2,5,-15,11/19/23,1,1,4.5,Positive,Cryptocurrency trading,,Gold,2.142857143,526583.3333,7898750,0.049833887,11/22/23,Payment,1/26/23,0.266666667,0.049833887,11.26666667,0.29102447,223379114
96285620,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Lawyer,High School,Widowed,8,Referral,inactive,TRUE,TRUE,TRUE,FALSE,FALSE,2,33,3,TRUE,TRUE,0.467261299,0,1,14,506403.5714,7089650,1/6/23,11/11/23,8.352672351,0.07,0.6,4,-26,3/21/23,0,0,4.5,Positive,Cryptocurrency trading,,Bronze,1.625,509096.1538,6618250,0.043624161,10/29/23,Transfer,1/6/23,0.538461538,0.043624161,11.96666667,0.36575038,16972435.03
80425909,60,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Architect,High School,Single,1,Referral,occasional,TRUE,FALSE,TRUE,TRUE,FALSE,2,19,3,FALSE,TRUE,,0,0,10,2041580,20415800,3/3/23,11/30/23,8.702446783,0.05,0.6,5,-15,8/23/23,2,1,4.5,Positive,Budgeting tools,Transaction issues,Gold,1.428571429,3059365,30593650,0.032894737,12/26/23,Transfer,3/3/23,0.4,0.032894737,10.23333333,0.362997269,89886030.81
80688059,60,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Low,Designer,Bachelor,Married,2,Organic,inactive,FALSE,TRUE,FALSE,TRUE,FALSE,1,11,3,TRUE,TRUE,0.064253773,2,1,17,655067.6471,11136150,1/6/23,12/26/23,8.043804327,0.085,0.4,4,-30,11/11/23,2,1,4,Positive,Mobile check deposit,,Bronze,1.666666667,1283250,12832500,0.035587189,12/18/23,Transfer,1/6/23,0.2,0.035587189,9.733333333,0.45424037,28224347.27
45298620,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Cashier,High School,Single,3,Organic,occasional,TRUE,FALSE,FALSE,TRUE,FALSE,3,52,1,TRUE,FALSE,,0,0,15,1672906.667,25093600,2/11/23,12/5/23,9.075661118,0.075,0.4,5,-4,9/21/23,1,1,4,Positive,Mobile check deposit,,Silver,2.5,566158.3333,16984750,0.085714286,12/25/23,Transfer,2/11/23,0.2,0.085714286,11.8,0.281750525,78027138.51
53949371,60,Male,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Driver,PhD,Single,4,Referral,occasional,TRUE,TRUE,TRUE,TRUE,TRUE,2,7,4,FALSE,FALSE,0.199591117,0,0,10,1769145,17691450,3/3/23,12/20/23,10.2621596,0.05,1,5,-15,7/14/23,0,0,4.5,Positive,"Mobile check deposit, Cryptocurrency trading",,Platinum,1.833333333,4367940.909,96094700,0.064327485,12/19/23,Payment,3/3/23,0.363636364,0.064327485,11.73333333,0.394791976,60115580.02
16200646,60,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Nurse,Bachelor,Single,3,Referral,occasional,TRUE,TRUE,TRUE,TRUE,FALSE,4,26,1,FALSE,FALSE,0.36839704,1,0,21,1384911.905,29083150,1/6/23,12/28/23,7.986091663,0.105,0.8,4,-30,3/8/23,1,0,4.5,Positive,International transfers,Fees,Bronze,1.75,3121896.429,43706550,0.041666667,12/12/23,Transfer,1/6/23,0.214285714,0.041666667,11.76666667,0.273798569,69582226.93
60240839,60,Other,Cucuta,Norte,7.8971458,-72.5080387,Very High,Designer,Bachelor,Single,4,Organic,inactive,TRUE,TRUE,FALSE,TRUE,TRUE,1,15,4,TRUE,FALSE,0.49064622,0,0,14,655650,9179100,3/28/23,12/8/23,7.836857773,0.07,0.8,4,-41,5/28/23,2,0.5,5,Positive,,,Bronze,1.6,1574162.5,25186600,0.054982818,11/14/23,Transfer,3/28/23,0.3125,0.054982818,11.2,0.443782044,42728202.28
98382792,60,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Security Guard,High School,Single,4,Referral,occasional,TRUE,TRUE,FALSE,TRUE,TRUE,1,22,4,TRUE,FALSE,0.391491382,0,0,61,1701588.525,103796900,1/10/23,12/28/23,7.943450862,0.305,0.8,4,-25,6/30/23,1,1,4.5,Positive,,Transaction issues,Gold,1.25,4162820,41628200,0.032154341,11/22/23,Transfer,1/10/23,0.4,0.032154341,11.6,0.429832498,239420242
85799889,60,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Waiter,High School,Married,4,Organic,occasional,TRUE,FALSE,TRUE,FALSE,TRUE,1,19,4,TRUE,TRUE,,0,0,22,2032436.364,44713600,1/6/23,11/18/23,9.249180244,0.11,0.6,5,-3,9/5/23,0,0,4,Positive,,,Gold,3.090909091,1276316.176,43394750,0.100591716,12/23/23,Transfer,1/6/23,0.323529412,0.100591716,11.46666667,0.412997269,111501420.1
40973266,59,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,High,Hairdresser,High School,Single,6,Organic,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,3,26,1,TRUE,FALSE,0.341161863,0,1,29,1693422.414,49109250,1/11/23,12/27/23,8.574434419,0.145,0.6,4,-38,10/10/23,2,1,4,Positive,,Transaction issues,Gold,1.7,1910623.529,32480600,0.051671733,12/8/23,Transfer,1/11/23,0.176470588,0.051671733,11.66666667,0.320031062,127657625.9
18166738,59,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Journalist,High School,Single,3,Partnership,inactive,TRUE,TRUE,TRUE,TRUE,TRUE,1,70,4,TRUE,TRUE,0.289164891,0,0,26,461644.2308,12002750,1/7/23,12/25/23,8.103400802,0.13,1,4,-34,12/15/23,0,0,4.5,Positive,"Savings goals, Budgeting tools",Fees,Bronze,1.428571429,1561590,15615900,0.030769231,12/11/23,Transfer,1/7/23,0.4,0.030769231,11.43333333,0.395797621,31454987.59
65745877,59,Female,Cucuta,Norte,7.8971458,-72.5080387,Medium,Veterinarian,High School,Single,5,Paid Ad,regular,TRUE,FALSE,FALSE,TRUE,FALSE,2,19,2,FALSE,FALSE,,0,0,13,3907084.615,50792100,1/23/23,12/20/23,8.189936767,0.065,0.4,4,-29,4/13/23,1,0,3.5,Neutral,,,Gold,2.916666667,1490720,52175200,0.101449275,12/23/23,Transfer,1/23/23,0.228571429,0.101449275,11.7,0.381451985,162398274.7
43332566,60,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Chef,High School,Single,1,Paid Ad,regular,TRUE,TRUE,FALSE,FALSE,FALSE,2,26,1,TRUE,FALSE,0.320390845,1,0,43,5339304.651,229590100,1/4/23,12/26/23,9.9073858,0.215,0.4,5,-3,10/25/23,0,0,2.5,Negative,,,Platinum,1.875,610680,9160200,0.053571429,11/21/23,Payment,1/4/23,0.2,0.053571429,10.6,0.351576346,435138364
14234588,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Chef,High School,Married,2,Referral,regular,TRUE,TRUE,TRUE,TRUE,FALSE,1,19,5,TRUE,FALSE,0.336888873,3,0,118,4114703.814,485535050,1/5/23,12/29/23,6.551576187,0.59,0.8,4,-17,6/17/23,1,1,3,Neutral,Mobile check deposit,,Platinum,1.875,684026.6667,10260400,0.042857143,12/27/23,Transfer,1/5/23,0.466666667,0.042857143,11.73333333,0.431451985,1053963091
22492125,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Electrician,High School,Widowed,4,Organic,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,2,7,3,TRUE,TRUE,0.440824854,0,1,12,1553483.333,18641800,1/30/23,12/1/23,7.705374319,0.06,0.6,4,-26,10/6/23,0,0,3.5,Neutral,,,Bronze,6.666666667,587820.625,47025650,0.224089636,12/29/23,Transfer,1/30/23,0.1625,0.224089636,11.9,0.413246692,57239039.93
92091358,59,Other,Sincelejo,Sucre,9.2973386,-75.3926601,High,Farmer,Bachelor,Married,5,Organic,occasional,TRUE,TRUE,TRUE,FALSE,FALSE,2,37,1,TRUE,FALSE,0.257161623,1,1,108,1734683.796,187345850,1/7/23,12/23/23,9.136117512,0.54,0.6,5,-5,12/29/23,1,0,3.5,Neutral,Mobile check deposit,,Platinum,1.909090909,4529045.238,95109950,0.071672355,11/19/23,Transfer,1/7/23,0.428571429,0.071672355,11.1,0.336279377,459002783.2
22623203,59,Female,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Nurse,High School,Single,9,Partnership,power,TRUE,TRUE,FALSE,FALSE,TRUE,1,22,1,FALSE,FALSE,0.28658262,0,0,13,11503984.62,149551800,1/11/23,12/15/23,8.891344804,0.065,0.6,5,-11,7/24/23,2,1,2,Negative,Mobile check deposit,,Platinum,1.428571429,2088715,20887150,0.034364261,10/26/23,Payment,1/11/23,0.4,0.034364261,11.83333333,0.403842769,312889596.1
32060391,59,Female,Barranquilla,Atlantico,11.0101922,-74.8231794,High,Teacher,Bachelor,Married,2,Organic,regular,TRUE,TRUE,TRUE,TRUE,FALSE,2,41,5,TRUE,FALSE,0.117188345,1,1,10,4845325,48453250,1/14/23,12/25/23,7.085610512,0.05,0.8,4,-35,1/11/23,1,0,4,Positive,International transfers,Fees,Platinum,3.1,5521970.968,171181100,0.092261905,12/18/23,Transfer,1/14/23,0.225806452,0.092261905,11.56666667,0.355651373,93347877.96
51459049,59,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,High,Dentist,High School,Single,4,Partnership,inactive,TRUE,TRUE,TRUE,TRUE,FALSE,5,7,3,FALSE,FALSE,0.058802953,1,0,17,655517.6471,11143800,3/2/23,12/28/23,9.06473363,0.085,0.8,5,-12,6/16/23,2,1,4,Positive,,Fees,Silver,1.875,1233006.667,18495100,0.042613636,12/24/23,Payment,3/2/23,0.2,0.042613636,11.9,0.24102447,43366545.76
20132844,60,Female,Valledupar,Cesar,10.4651733,-73.2529512,High,Pharmacist,Bachelor,Single,5,Partnership,occasional,TRUE,FALSE,FALSE,TRUE,TRUE,5,11,0,TRUE,TRUE,,0,0,27,1854564.815,50073250,1/13/23,12/15/23,9.689539731,0.135,0.6,5,-10,5/16/23,2,1,3.5,Neutral,International transfers,,Platinum,1.8,1854850,33387300,0.052023121,12/19/23,Transfer,1/13/23,0.277777778,0.052023121,11.86666667,0.232018148,133568310.1
59192305,60,Female,Cali,Valle del Cauca,3.4108435,-76.5812127,Medium,Lawyer,High School,Single,2,Referral,occasional,TRUE,FALSE,FALSE,FALSE,FALSE,2,19,1,TRUE,FALSE,,0,1,11,1805354.545,19858900,1/25/23,12/1/23,6.958811194,0.055,0.2,4,-29,8/27/23,0,0,3.5,Neutral,,,Bronze,2.727272727,1499601.667,44988050,0.085959885,12/29/23,Transfer,1/25/23,0.4,0.085959885,11.63333333,0.385219492,61966008.9
64041972,59,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Waiter,Master,Married,1,Partnership,regular,TRUE,FALSE,TRUE,FALSE,FALSE,2,15,3,TRUE,FALSE,,3,1,10,3834955,38349550,2/9/23,11/29/23,9.566584913,0.05,0.4,5,-15,3/7/23,0,0,4,Positive,,Fees,Gold,9.583333333,4731066.522,544072650,0.323943662,12/27/23,Transfer,2/9/23,0.260869565,0.323943662,11.9,0.367792316,135072232.1
63910901,59,Male,Bogota,Cundinamarca,4.6533817,-74.0836331,Medium,Lawyer,Master,Married,6,Paid Ad,occasional,TRUE,TRUE,FALSE,TRUE,FALSE,1,15,6,FALSE,FALSE,0.248113337,0,0,60,1647860,98871600,1/17/23,12/21/23,9.366193505,0.3,0.6,5,-12,9/9/23,1,1,4.5,Positive,,,Gold,4.083333333,502161.2245,24605900,0.137254902,12/27/23,Transfer,1/17/23,0.244897959,0.137254902,11.96666667,0.417792316,264340611
